fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
rw_05,batch_missing,clock_shrink,q90_q99,59048,295498.24617385864,115815.4878806949,116232.23917578618,0.003585505175212167
rw_05,batch_missing,clock_shrink,q99_q100,6776,43867.64152145386,27346.592782254058,27572.06108067262,0.008177419082268433
rw_05,batch_missing,clock_weight_shrink,q00_q50,1676576,2706581.345477581,1520383.2456162854,1527540.3297738573,0.004685365104979855
rw_05,batch_missing,clock_weight_shrink,q50_q90,493680,1556892.9470157623,813361.2161137596,815442.750424237,0.0025526431001986483
rw_05,batch_missing,clock_weight_shrink,q90_q99,59048,295498.24617385864,115866.1627070222,116232.23917578618,0.003149526081230647
rw_05,batch_missing,clock_weight_shrink,q99_q100,6776,43867.64152145386,27346.592782254058,27572.06108067262,0.008177419082268433
rw_05,batch_missing,clock_predabs_shrink,q00_q50,1676576,2706581.345477581,1520403.5778643982,1527540.3297738573,0.004672054655680102
rw_05,batch_missing,clock_predabs_shrink,q50_q90,493680,1556892.9470157623,813359.6186462451,815442.750424237,0.0025546021187975443
rw_05,batch_missing,clock_predabs_shrink,q90_q99,59048,295498.24617385864,115816.36942859745,116232.23917578618,0.003577920808699009
rw_05,batch_missing,clock_predabs_shrink,q99_q100,6776,43867.64152145386,27348.088379388446,27572.06108067262,0.00812317587099698
rw_05,batch_missing,clock_simplex,q00_q50,1676576,2706581.345477581,1522858.6495393792,1527540.3297738573,0.0030648488574904764
rw_05,batch_missing,clock_simplex,q50_q90,493680,1556892.9470157623,813474.7337372152,815442.750424237,0.0024134332986563978
rw_05,batch_missing,clock_simplex,q90_q99,59048,295498.24617385864,115752.01739301356,116232.23917578618,0.0041315712936265125
rw_05,batch_missing,clock_simplex,q99_q100,6776,43867.64152145386,27243.934584597453,27572.06108067262,0.011900687986839631
